ticker,rmse_valid,direction_acc_valid,y_next_pred,pred_next_close,last_close,sigma60,z_of_pred,alert,alert_rule
sh600197,0.0422027371823787,0.4988662131519274,0.0185733512043952,26.68098208401571,26.190000534057617,0.0298196500175054,0.6228559008886065,False,|ret|≥1.2·σ60
sh600276,0.0226908270269632,0.4965986394557823,0.0110973268747329,36.30061433194189,35.900001525878906,0.0186060993303916,0.5964345730574813,False,|ret|≥1.2·σ60
sh600573,0.034137200564146,0.5124716553287982,0.009322827681899,10.0835703108118,9.989999771118164,0.028970096006775,0.3218085456683798,False,|ret|≥1.2·σ60
sh600004,0.0239305924624204,0.4693877551020408,0.0070854723453521,12.286749539001436,12.199999809265137,0.0343324249729957,0.2063783809952678,False,|ret|≥1.2·σ60
sz000951,0.030937822535634,0.5192743764172335,0.0067197009921073,12.352728835699017,12.270000457763672,0.0234779210157697,0.2862135078084126,False,|ret|≥1.2·σ60
sz002023,0.0272475592792034,0.5170068027210885,0.0061767399311065,11.239207780756608,11.170000076293944,0.0191436148656009,0.3226525788334636,False,|ret|≥1.2·σ60
sh600761,0.0255191251635551,0.4852607709750567,0.0053272992372512,10.39523141361892,10.34000015258789,0.0235344901162921,0.2263612658406698,False,|ret|≥1.2·σ60
sh600235,0.0261887796223163,0.492063492063492,0.0048324391245841,6.079307203505313,6.050000190734863,0.031776111860546,0.1520776873210655,False,|ret|≥1.2·σ60
sh600031,0.0272743888199329,0.5011337868480725,0.0045641064643859,17.318864802816513,17.239999771118164,0.0226702621614346,0.2013256140854889,False,|ret|≥1.2·σ60
sz000919,0.0226188413798809,0.492063492063492,0.0042157657444477,8.03379731668482,8.0,0.0289219190874143,0.1457636429335636,False,|ret|≥1.2·σ60
sh600114,0.0297641195356845,0.5011337868480725,0.0039469487965106,8.252508298756497,8.220000267028809,0.0372719679304152,0.1058958771621788,False,|ret|≥1.2·σ60
sh600123,0.0334970615804195,0.4943310657596372,0.0037392880767583,12.737539972725864,12.6899995803833,0.0372837471000913,0.1002926842034711,False,|ret|≥1.2·σ60
sh600789,0.0186685882508754,0.4852607709750567,0.0035534240305423,6.944633511456472,6.920000076293945,0.0201446479895628,0.1763953516800054,False,|ret|≥1.2·σ60
sh600993,0.0301546566188335,0.5056689342403629,0.0035185143351554,22.7599407647258,22.68000030517578,0.0282215506360999,0.1246746904086776,False,|ret|≥1.2·σ60
sh600624,0.0162265859544277,0.4761904761904761,0.003489751368761,6.633107686884837,6.610000133514404,0.015109513229393,0.2309636985747072,False,|ret|≥1.2·σ60
sh600101,0.0217758063226938,0.4875283446712018,0.0033890381455421,7.254544332245059,7.230000019073486,0.0276285602931615,0.1226642605672931,False,|ret|≥1.2·σ60
sz000550,0.0337078645825386,0.5192743764172335,0.0026660412549972,14.388309118141324,14.350000381469728,0.027620077141962,0.0965254469073289,False,|ret|≥1.2·σ60
sz000419,0.0213506203144788,0.4784580498866213,0.0026633739471435,5.093547896805026,5.079999923706055,0.0413354478286886,0.0644331546582036,False,|ret|≥1.2·σ60
sh600192,0.0273318141698837,0.4761904761904761,0.0023611839860677,5.863829150998359,5.849999904632568,0.0438201960174717,0.0538834524220705,False,|ret|≥1.2·σ60
sh600588,0.0292185433208942,0.5034013605442177,0.0023582372814416,23.084374981401677,23.030000686645508,0.0313163567441692,0.0753036679097126,False,|ret|≥1.2·σ60
