ticker,rmse_valid,mae_valid,direction_acc_valid,pocid_valid,auprc_valid,f1_valid,y_next_pred,pred_next_close,last_close,sigma60,z_of_pred,alert,alert_rule
sz000830,0.0287468619644641,0.0214047897607088,0.6016949152542372,0.6016949152542372,0.5963652193067233,0.6,-0.0392316617071628,17.00942966845563,17.690000534057617,0.0233022539305189,-1.683598719169139,False,"( |ret|≥max(0.0428,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600325,0.0169197060167789,0.0118199223652482,0.6491525423728813,0.6491525423728813,0.6524201385607903,0.6666666666666666,-0.0341723561286926,6.803490631409231,7.039999961853027,0.0211867184842355,-1.612913298724688,True,"( |ret|≥max(0.0236,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000573,0.0261403117328882,0.0171604454517364,0.5474576271186441,0.5474576271186441,0.5933328615516327,0.6232980332829047,-0.0340377017855644,4.330077104495969,4.480000019073486,0.0430877123149678,-0.7899628932982696,False,"( |ret|≥max(0.0343,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600188,0.0366820879280567,0.0268900152295827,0.4966101694915254,0.4966101694915254,0.5272981704886152,0.2453333333333333,-0.029155995696783,39.18082780752405,40.34000015258789,0.0341356584630606,-0.854121129291308,False,"( |ret|≥max(0.0538,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600011,0.026965245604515,0.0187026914209127,0.5813559322033899,0.5813559322033899,0.5805125727968776,0.6010016694490818,-0.027069991454482,7.085574095523878,7.28000020980835,0.0420831655175083,-0.6432497339279887,False,"( |ret|≥max(0.0374,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000733,0.0383015759289264,0.043060977011919,0.4966101694915254,0.4966101694915254,0.5549275065374488,0.2448979591836734,-0.0248345620930194,107.04821603045048,109.73999786376952,0.0246171685734875,-1.0088305619136244,False,"( |ret|≥max(0.0861,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600668,0.0285122357308864,0.0182327758520841,0.5847457627118644,0.5847457627118644,0.5941169232152198,0.6304675716440422,-0.0211933236569166,20.65752655132978,21.100000381469727,0.061927313010809,-0.342228964962969,False,"( |ret|≥max(0.0365,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000933,0.0369352884590625,0.0275848135352134,0.5169491525423728,0.5169491525423728,0.5749616732471435,0.4662813102119461,-0.018981896340847,14.619836793274008,14.899999618530272,0.0419259983886019,-0.4527475204629173,False,"( |ret|≥max(0.0552,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz002028,0.0334565378725528,0.0373575836420059,0.4932203389830508,0.4932203389830508,0.5926209236758113,0.1704545454545454,-0.0174602642655372,35.8092689975022,36.43999862670898,0.0276931533803756,-0.6304900608758264,False,"( |ret|≥max(0.0747,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600486,0.0286302044987678,0.0244621243327856,0.4769230769230769,0.4769230769230769,0.6029598931923985,0.0,-0.0158169195055961,115.41990085028615,117.26000213623048,0.025816435009435,-0.612668378617413,False,"( |ret|≥max(0.0489,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600479,0.0195519495755434,0.0124215995892882,0.6135593220338983,0.6135593220338983,0.690056155609211,0.6656441717791411,-0.0157036371529102,11.714585986897951,11.899999618530272,0.0429651030121852,-0.3654974013092099,False,"( |ret|≥max(0.0248,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
