ticker,rmse_valid,direction_acc_valid,pocid_valid,auprc_valid,f1_valid,mae_valid,y_next_pred,sigma60,z_of_pred,alert,alert_rule
sh600085,0.0241698659956455,0.5271186440677966,0.5271186440677966,0.5688195803654443,0.5406301824212272,0.0165610574185848,-0.0047170966863632,0.0389399459629545,-0.1211376995611093,False,"( |ret|≥max(0.0331,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000419,0.0196005813777446,0.6033898305084746,0.6033898305084746,0.6155692840583724,0.6456953642384106,0.0126220118254423,0.0045999214053153,0.0413354478286886,0.1112827012677441,False,"( |ret|≥max(0.0252,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000919,0.0222172010689973,0.5711864406779661,0.5711864406779661,0.582101982822276,0.6045751633986928,0.0151720624417066,0.0041279722936451,0.0289219190874143,0.1427281106031572,False,"( |ret|≥max(0.0303,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000951,0.0306024458259344,0.4966101694915254,0.4966101694915254,0.5975730109996447,0.0,0.0275856535881757,0.0113663095980882,0.0234779210157697,0.4841273956573811,False,"( |ret|≥max(0.0552,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600993,0.0273666717112064,0.5271186440677966,0.5271186440677966,0.5552140403144461,0.4421487603305785,0.0210045911371707,-0.0027229934930801,0.0282215506360999,-0.0964862832425003,False,"( |ret|≥max(0.0420,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600761,0.0236195046454668,0.5338983050847458,0.5338983050847458,0.5485835454517934,0.3851508120649652,0.0173397492617368,-0.001366950571537,0.0235344901162921,-0.0580828385894087,False,"( |ret|≥max(0.0347,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600992,0.0272972304373979,0.5491525423728814,0.5491525423728814,0.6779547349835056,0.6623876765083441,0.0184823125600814,0.0042918249964714,0.0565721373474065,0.075864629463604,False,"( |ret|≥max(0.0370,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600684,0.0268986038863658,0.5186440677966102,0.5186440677966102,0.5512604532606065,0.6115007012622721,0.0185126103460788,-0.0150618329644203,0.04030148131386,-0.3737289235061242,False,"( |ret|≥max(0.0370,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600033,0.010317575186491,0.4694915254237288,0.4694915254237288,0.5728400542915758,0.5827633378932968,0.0071031595580279,0.0015006400644779,0.017351268073795,0.0864858518257672,False,"( |ret|≥max(0.0142,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000823,0.0247876476496458,0.6372881355932203,0.6372881355932203,0.6339135369391462,0.6130841121495327,0.0175654161721467,-0.0054868981242179,0.0273255140164935,-0.2007975444828108,False,"( |ret|≥max(0.0351,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600276,0.0208059567958116,0.5186440677966102,0.5186440677966102,0.5788262487472651,0.1353846153846153,0.0163035411387681,0.0028277784585952,0.0186060993303916,0.1519811803952112,False,"( |ret|≥max(0.0326,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600111,0.036815620958805,0.5220338983050847,0.5220338983050847,0.5177405974591838,0.5205479452054794,0.0273915957659482,-0.0070642381906509,0.0308337797540014,-0.2291070363718161,False,"( |ret|≥max(0.0548,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000915,0.0266373939812183,0.5898305084745763,0.5898305084745763,0.6241701191535458,0.5630712979890311,0.019239017739892,-0.0088280290365219,0.0342391006717602,-0.2578346476680864,False,"( |ret|≥max(0.0385,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000548,0.0183329358696937,0.4796610169491525,0.4796610169491525,0.5441076512278777,0.6417736289381564,0.0124789047986269,0.0011170431971549,0.0236118075632222,0.0473086493305329,False,"( |ret|≥max(0.0250,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600261,0.019024396315217,0.4711864406779661,0.4711864406779661,0.5059340082877796,0.4884955752212389,0.0134277772158384,-0.0001769065856933,0.0168304905308085,-0.0105110709791148,False,"( |ret|≥max(0.0269,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz002028,0.0334565378725528,0.4932203389830508,0.4932203389830508,0.5926209236758113,0.1704545454545454,0.0373575836420059,-0.0174602642655372,0.0276931533803756,-0.6304900608758264,False,"( |ret|≥max(0.0747,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600028,0.0126573303714394,0.5,0.5,0.5915720875900123,0.6126855600539811,0.009194272570312,-0.0002702474594116,0.0135713933444337,-0.0199130077084078,False,"( |ret|≥max(0.0184,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000702,0.0229315254837274,0.559322033898305,0.559322033898305,0.6148346777973637,0.5805369127516778,0.0162565018981695,0.0019651316106319,0.03028096456872,0.0648965774259426,False,"( |ret|≥max(0.0325,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000573,0.0261403117328882,0.5474576271186441,0.5474576271186441,0.5933328615516327,0.6232980332829047,0.0171604454517364,-0.0340377017855644,0.0430877123149678,-0.7899628932982696,False,"( |ret|≥max(0.0343,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600456,0.0327751412987709,0.4915254237288136,0.4915254237288136,0.5473328951284582,0.0066889632107023,0.0297969430685043,-0.0062993466854095,0.0325329520138639,-0.1936296695863434,False,"( |ret|≥max(0.0596,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600742,0.0256697479635477,0.5847457627118644,0.5847457627118644,0.6199796177210936,0.5475728155339806,0.0173404198139905,-0.0040326192975044,0.022472508078419,-0.1794467038999538,False,"( |ret|≥max(0.0347,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600125,0.0180593654513359,0.5847457627118644,0.5847457627118644,0.6523857570160994,0.6409861325115562,0.0123629113659262,-0.0009064897894859,0.0301766471143472,-0.0300394369744469,False,"( |ret|≥max(0.0247,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600624,0.018740676343441,0.5406779661016949,0.5406779661016949,0.5677137878114777,0.5342960288808665,0.0137571692466735,0.0076267821714282,0.0151095132293929,0.5047665671271224,False,"( |ret|≥max(0.0275,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600031,0.029538819566369,0.4813559322033898,0.4813559322033898,0.5606671839757509,0.0,0.039124246686697,-0.0070013073273003,0.0226702621614346,-0.3088320809491887,False,"( |ret|≥max(0.0782,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600668,0.0285122357308864,0.5847457627118644,0.5847457627118644,0.5941169232152198,0.6304675716440422,0.0182327758520841,-0.0211933236569166,0.061927313010809,-0.342228964962969,False,"( |ret|≥max(0.0365,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz002038,0.0220097918063402,0.4813559322033898,0.4813559322033898,0.5983598279436839,0.6498855835240275,0.0179038718342781,0.0076090600341558,0.022205182953527,0.342670295641238,False,"( |ret|≥max(0.0358,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600527,0.027189964428544,0.5915254237288136,0.5915254237288136,0.6323887937938273,0.6247689463955638,0.017625369131565,0.0020692748948931,0.0167130637965677,0.1238117488189468,False,"( |ret|≥max(0.0353,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600583,0.0213400460779666,0.4898305084745762,0.4898305084745762,0.5636203273194639,0.607095926412615,0.0153883434832096,0.0026852833107113,0.02017642728147,0.1330900630894602,False,"( |ret|≥max(0.0308,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600642,0.0185763891786336,0.4677966101694915,0.4677966101694915,0.4596720059799465,0.3892617449664429,0.0117784198373556,-0.0002369284629821,0.0227321417329486,-0.0104226148833401,False,"( |ret|≥max(0.0236,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600004,0.0242305696010589,0.5525423728813559,0.5525423728813559,0.5287316018165065,0.5244122965641953,0.0179402828216552,0.0010487809777259,0.0343324249729957,0.0305478180778876,False,"( |ret|≥max(0.0359,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600016,0.0086476979777216,0.5559322033898305,0.5559322033898305,0.5849436455573098,0.6112956810631229,0.0056286836043,-0.0013194968923926,0.0099829507418286,-0.1321749054730765,False,"( |ret|≥max(0.0113,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000581,0.0192313306033611,0.6322033898305085,0.6322033898305085,0.7279974544556087,0.6537216828478964,0.0134447710588574,0.0015783589333295,0.0182787161050006,0.0863495040224808,False,"( |ret|≥max(0.0269,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000550,0.0293365661054849,0.6186440677966102,0.6186440677966102,0.6586752095264573,0.6237288135593221,0.0208530463278293,-0.0071500549092888,0.027620077141962,-0.2588715550584235,False,"( |ret|≥max(0.0417,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600059,0.0287947915494442,0.5254237288135594,0.5254237288135594,0.5595383120052616,0.4886363636363636,0.0200691781938076,0.0029104799032211,0.0228545914941911,0.1273476548677025,False,"( |ret|≥max(0.0401,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600836,0.0264017675071954,0.5663265306122449,0.5663265306122449,0.6291967123106339,0.6369047619047619,0.0185931175947189,0.0042889066971838,0.0264258079755018,0.1622998652741756,False,"( |ret|≥max(0.0372,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600969,0.0192186422646045,0.5474576271186441,0.5474576271186441,0.5583076525077584,0.6346433770014556,0.0135193299502134,-0.0023315530270338,0.0232753997340172,-0.1001723730614381,False,"( |ret|≥max(0.0270,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sz000983,0.0322219990193843,0.5129087779690189,0.5129087779690189,0.524827542066182,0.48565965583174,0.0226906836032867,-0.0086620301008224,0.0397463158629052,-0.2179328507168158,False,"( |ret|≥max(0.0454,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
sh600192,0.0263054594397544,0.5508474576271186,0.5508474576271186,0.5401603395235499,0.6037151702786377,0.0179555937647819,0.0053416844457387,0.0438201960174717,0.1219000304017051,False,"( |ret|≥max(0.0359,0.012) AND |ret|≥0.8·σ60 ) AND acc≥0.55"
