ticker,rmse_valid,direction_acc_valid,y_next_pred,sigma60,z_of_pred,alert
sh600085,0.0245210602879524,0.4984375,-0.0128342360258102,0.0389399459629545,-0.3295904093476648,False
sz000419,0.0202920660376548,0.465625,0.0075655579566955,0.0413354478286886,0.1830282850150195,False
sz000919,0.0222482029348611,0.51875,0.003160698339343,0.0289219190874143,0.1092838008761483,False
sz000951,0.0301503222435712,0.496875,0.0022081732749938,0.0234779210157697,0.0940531460591949,False
sh600993,0.0276633612811565,0.5015625,0.00662655942142,0.0282215506360999,0.2348048538798258,False
sh600761,0.0236324090510606,0.5015625,0.0017861202359199,0.0235344901162921,0.0758936976393852,False
sh600992,0.0283743795007467,0.4765625,0.0057879164814949,0.0565721373474065,0.1023103550577922,False
sh600684,0.0265507865697145,0.4515625,-0.0156206525862216,0.04030148131386,-0.3875949022474417,False
sh600033,0.0106692826375365,0.428125,0.0028176978230476,0.017351268073795,0.1623913703108186,False
sz000823,0.0264743324369192,0.484375,0.0014238804578781,0.0273255140164935,0.0521080751102399,False
sh600276,0.0212879702448844,0.4921875,0.0028400421142578,0.0186060993303916,0.1526403002275614,False
sh600111,0.0349510051310062,0.5015625,-0.0079964362084865,0.0308337797540014,-0.2593400380648578,False
sz000915,0.0269409529864788,0.46875,0.0027248226106166,0.0342391006717602,0.0795821666263098,False
sz000548,0.0177910644561052,0.475,-0.0004956573247909,0.0236118075632222,-0.0209919174355722,False
sh600261,0.0193533133715391,0.4484375,0.002486728131771,0.0168304905308085,0.1477512880391809,False
sz002028,0.0345508977770805,0.4859375,0.0397441983222961,0.0276931533803756,1.435162815327203,False
sh600028,0.0131409866735339,0.421875,-7.217377424240112e-05,0.0135713933444337,-0.0053180774611641,False
sz000702,0.0245106779038906,0.4890625,0.0020971596240997,0.03028096456872,0.0692566753206838,False
sz000573,0.0702583789825439,0.446875,-0.0675651952624321,0.0430877123149678,-1.5680846336813965,False
sh600456,0.0452530086040496,0.4875,-0.0230628121644258,0.0325329520138639,-0.7089060059947075,False
sh600742,0.0257995538413524,0.5078125,0.0021633580327033,0.022472508078419,0.0962668280053995,False
sh600125,0.0185085535049438,0.4890625,0.000669265165925,0.0301766471143472,0.0221782407305423,False
sh600624,0.0198373310267925,0.459375,0.0050418972969055,0.0151095132293929,0.3336900324622669,False
sh600031,0.0327586382627487,0.48125,-0.0154278893023729,0.0226702621614346,-0.6805339253323123,False
sh600668,0.0286385212093591,0.4953125,-0.0181655623018741,0.061927313010809,-0.2933367925286143,False
sz002038,0.0209964718669652,0.4953125,-0.0089229829609394,0.022205182953527,-0.4018421717664964,False
sh600527,0.0280009862035512,0.4625,0.0004327967762947,0.0167130637965677,0.0258957018656609,False
sh600583,0.0220293160527944,0.446875,0.0035433508455753,0.02017642728147,0.1756182618439547,False
sh600642,0.0183160714805126,0.45625,0.0047784461639821,0.0227321417329486,0.2102065048710778,False
sh600004,0.0259290691465139,0.4828125,0.0005455464124679,0.0343324249729957,0.0158901171122018,False
sh600016,0.0091815330088138,0.4140625,0.0023057982325553,0.0099829507418286,0.2309733847689177,False
sz000581,0.0204456429928541,0.4875,0.0061361864209175,0.0182787161050006,0.3357009884424481,False
sz000550,0.0333273783326149,0.5078125,-0.0019814427942037,0.027620077141962,-0.0717391941603773,False
sh600059,0.0283799804747104,0.5015625,0.0022144615650177,0.0228545914941911,0.0968934665336668,False
sh600836,0.0266211349517107,0.4545454545454545,0.0005269306711852,0.0264258079755018,0.0199399947306738,False
sh600969,0.0191414467990398,0.4671875,-0.0031001195311546,0.0232753997340172,-0.1331929090220815,False
sz000983,0.0413781888782978,0.4611727416798732,-0.0152048245072364,0.0397463158629052,-0.3825466675758059,False
sh600192,0.0261433999985456,0.5140625,0.0102132726460695,0.0438201960174717,0.2330722188297641,False
sh600660,0.0258007179945707,0.521875,-0.0064734816551208,0.0238229402849415,-0.2717329960266396,False
sz000729,0.0220125261694192,0.5046875,0.0060948599129915,0.0255814241057681,0.238253253816495,False
sh600486,0.0263547804206609,0.4976377952755905,-0.0027471557259559,0.025816435009435,-0.106411077317267,False
sh600611,0.0125313345342874,0.471875,0.0005323961377143,0.0134370752822407,0.0396214005144427,False
sh600426,0.0307443737983703,0.509375,-0.0139698646962642,0.0247655449299723,-0.5640844606860529,False
sh600439,0.0235955715179443,0.465625,-0.0010648779571056,0.0193288610532307,-0.0550926101257034,False
