ticker,rmse_valid,direction_acc_valid,y_next_pred,pred_next_close,last_close,sigma60,z_of_pred,alert,alert_rule
sz000733,0.0477596446871757,0.484375,-0.0415612012147903,105.2725510058184,109.73999786376952,0.0246171685734875,-1.6883007567549322,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600596,0.0367690920829772,0.485759493670886,-0.0341997072100639,27.05859779315213,28.0,0.0302418459354942,-1.1308732930615015,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600327,0.032783780246973,0.48125,-0.0228435322642326,6.50958645338456,6.659999847412109,0.0285064757072443,-0.8013450868279933,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600190,0.0214757360517978,0.4609375,-0.021226231008768,3.6712404747444514,3.75,0.0469415676035649,-0.4521840145218308,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600183,0.0319972410798072,0.5046875,-0.0188821330666542,16.3483748445008,16.65999984741211,0.0166517745984094,-1.1339405068005637,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000933,0.0369750186800956,0.4859375,-0.015732005238533,14.66742696032954,14.899999618530272,0.0419259983886019,-0.3752326024628171,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600684,0.0263858027756214,0.4859375,-0.0156121328473091,4.5287417879731695,4.599999904632568,0.04030148131386,-0.3873835021569033,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600586,0.0379271879792213,0.459375,-0.0154049843549728,7.946634137702984,8.069999694824219,0.0244227535312377,-0.6307633587521415,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600067,0.0235336180776357,0.4453125,-0.0150205306708812,4.5905272406626905,4.659999847412109,0.0373774020210543,-0.401861173866729,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000951,0.0327703766524791,0.4953125,-0.014522697776556,12.093094633545318,12.270000457763672,0.0234779210157697,-0.618568040207689,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600668,0.0284380968660116,0.4734375,-0.0116018988192081,20.856614908822383,21.100000381469727,0.061927313010809,-0.1873470102556041,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600779,0.0330812446773052,0.5070422535211268,-0.0115555562078952,80.21766532826021,81.1500015258789,0.0232971974446354,-0.4960060657637369,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000797,0.0227901730686426,0.45,-0.010703507810831,3.0571024491638124,3.0899999141693115,0.0302613106081061,-0.3537026010677111,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600426,0.0292731020599603,0.4765625,-0.0100722908973693,32.01589723291752,32.34000015258789,0.0247655449299723,-0.406705641196009,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000937,0.0297810193151235,0.459375,-0.0098956227302551,7.119201405333949,7.190000057220459,0.0365245767850892,-0.2709304499043614,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600815,0.0271897818893194,0.4191522762951334,-0.0094909891486167,2.842889602992544,2.869999885559082,0.0255472053100953,-0.371507776225861,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz002038,0.0211267136037349,0.5078125,-0.0085617341101169,10.47988847250944,10.56999969482422,0.022205182953527,-0.3855735065232579,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600971,0.0276595931500196,0.4921875,-0.008310928940773,7.586684956427322,7.650000095367432,0.0259326726865158,-0.3204808789448702,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600111,0.0359516069293022,0.5078125,-0.0080802273005247,39.16227753380625,39.47999954223633,0.0308337797540014,-0.2620575467689988,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600125,0.0184821095317602,0.49375,-0.0078743621706962,4.970704589697214,5.010000228881836,0.0301766471143472,-0.2609421627073614,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.52)
