ticker,rmse_valid,direction_acc_valid,y_next_pred,sigma60,z_of_pred,alert
sh600085,0.0248518828302621,0.4777777777777778,-0.0095912776887416,0.0389399459629545,-0.2463094128269256,False
sz000419,0.0202344041317701,0.4936507936507937,0.0086038224399089,0.0413354478286886,0.2081462959855627,False
sz000919,0.022188214585185,0.5253968253968254,0.0041797533631324,0.0289219190874143,0.144518484589997,False
sz000951,0.0305024832487106,0.5047619047619047,0.0158734433352947,0.0234779210157697,0.6761006037811756,False
sh600993,0.0280736368149518,0.473015873015873,-0.0020546680316329,0.0282215506360999,-0.0728049046658548,False
sh600761,0.0247609186917543,0.4793650793650794,-0.0039410889148712,0.0235344901162921,-0.167460064815353,False
sh600992,0.0284395646303892,0.4761904761904761,0.0102570690214633,0.0565721373474065,0.1813095224841878,False
sh600684,0.0267358887940645,0.4777777777777778,-0.0120525062084198,0.04030148131386,-0.2990585662093066,False
sh600033,0.0107596395537257,0.4126984126984127,0.0003451423253864,0.017351268073795,0.0198914641283779,False
sz000823,0.026320731267333,0.4698412698412698,0.0062174946069717,0.0273255140164935,0.227534322972869,False
sh600276,0.021472742781043,0.5126984126984127,0.0114969406276941,0.0186060993303916,0.6179121289433016,False
sh600111,0.0356334820389747,0.4936507936507937,-0.0007483065128326,0.0308337797540014,-0.0242690411656429,False
sz000915,0.027183249592781,0.473015873015873,0.0029177851974964,0.0342391006717602,0.0852179025754588,False
sz000548,0.017814565449953,0.4809523809523809,0.0012400299310684,0.0236118075632222,0.0525173433916367,False
sh600261,0.0192620493471622,0.4365079365079365,0.003622603835538,0.0168304905308085,0.2152404100464377,False
sz002028,0.0332316234707832,0.4952380952380952,-0.0091166645288467,0.0276931533803756,-0.3292027134504657,False
sh600028,0.0133661981672048,0.4269841269841269,-0.0007610283792018,0.0135713933444337,-0.0560758795452071,False
sz000702,0.0244403425604105,0.5126984126984127,0.0007176622748374,0.03028096456872,0.0237001049358177,False
sz000573,0.0282225031405687,0.4603174603174603,-0.0101300440728664,0.0430877123149678,-0.2351027979343307,False
sh600456,0.0349343419075012,0.4888888888888889,-0.0354276709258556,0.0325329520138639,-1.0889777239083878,False
sh600742,0.0261558927595615,0.4587301587301587,-0.0035235360264778,0.022472508078419,-0.1567931112206583,False
sh600125,0.0184389296919107,0.4777777777777778,-0.0053050965070724,0.0301766471143472,-0.1758013317038414,False
sh600624,0.0198376029729843,0.4841269841269841,0.0068358397111296,0.0151095132293929,0.4524192859925399,False
sh600031,0.0458359494805336,0.4809523809523809,-0.0358298383653163,0.0226702621614346,-1.5804767631448249,False
sh600668,0.0281369946897029,0.4698412698412698,-0.0055004246532917,0.061927313010809,-0.088820643067869,False
sz002038,0.0210565105080604,0.5031746031746032,-0.0127078965306282,0.022205182953527,-0.5722939024769745,False
sh600527,0.0302542056888341,0.4619047619047619,-0.009495161473751,0.0167130637965677,-0.5681277776503939,False
sh600583,0.0219531245529651,0.4555555555555555,0.0004301917506381,0.02017642728147,0.0213214922256504,False
sh600642,0.0182584263384342,0.4698412698412698,0.0091275386512279,0.0227321417329486,0.4015255026649423,False
sh600004,0.0253301486372947,0.4682539682539682,-0.0026258826255798,0.0343324249729957,-0.0764840194890117,False
sh600016,0.0092860097065567,0.4126984126984127,0.000983215868473,0.0099829507418286,0.0984894054880306,False
sz000581,0.0205399077385664,0.5238095238095238,0.0037446767091751,0.0182787161050006,0.2048653001124975,False
sz000550,0.0318566001951694,0.5095238095238095,-0.003972303122282,0.027620077141962,-0.1438193551622461,False
sh600059,0.0285021755844354,0.4809523809523809,-0.0001111552119255,0.0228545914941911,-0.0048635812772215,False
sh600836,0.0264309979975223,0.4633757961783439,0.0013323305174708,0.0264258079755018,0.0504177588260834,False
sh600969,0.0195022672414779,0.4603174603174603,0.0032764263451099,0.0232753997340172,0.1407677193463712,False
sz000983,0.0322092957794666,0.4380032206119162,-0.0116315763443708,0.0397463158629052,-0.2926453223498185,False
sh600192,0.0264144856482744,0.4841269841269841,0.0054821376688778,0.0438201960174717,0.1251052463489566,False
sh600660,0.0275066383183002,0.5095238095238095,0.0032974332571029,0.0238229402849415,0.1384141434063803,False
sz000729,0.0220965258777141,0.4936507936507937,-7.20098614692688e-06,0.0255814241057681,-0.0002814926683607,False
sh600486,0.025678239762783,0.504,0.0015015192329883,0.025816435009435,0.0581613476386699,False
