ticker,rmse_valid,direction_acc_valid,y_next_pred,pred_next_close,last_close,sigma60,z_of_pred,alert,alert_rule
sz000573,0.0802138149738311,0.4423728813559322,-0.1194143369793891,3.975731330522535,4.480000019073486,0.0430877123149678,-2.771423750517138,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600815,0.0762466192245483,0.4821124361158432,-0.0739154443144798,2.6655130297994583,2.869999885559082,0.0255472053100953,-2.8932877191226045,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sz000733,0.0570621192455291,0.4966101694915254,-0.0507817454636096,104.30634212241898,109.73999786376952,0.0246171685734875,-2.062858069295606,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600622,0.0295616053044796,0.4372881355932203,-0.0337894670665264,4.002448458666868,4.139999866485596,0.0309055373200494,-1.0933139839463746,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600586,0.048201348632574,0.4644067796610169,-0.033460646867752,7.804439961630447,8.069999694824219,0.0244227535312377,-1.3700598142775482,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sz000898,0.0423555709421634,0.4745762711864407,-0.0331132858991622,3.4730698737496217,3.5899999141693115,0.024748486061927,-1.3379918446884356,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sz002028,0.0369859561324119,0.4932203389830508,-0.0225499421358108,35.62747438399184,36.43999862670898,0.0276931533803756,-0.814278304940436,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600976,0.0344236344099044,0.5033898305084745,-0.0206166766583919,57.12015045975573,58.310001373291016,0.0495295176495588,-0.4162502175321182,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600426,0.030851287767291,0.5152542372881356,-0.0205079540610313,31.683527379764858,32.34000015258789,0.0247655449299723,-0.8280837687271739,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600085,0.0254980400204658,0.4966101694915254,-0.0196656752377748,42.59406689346472,43.43999862670898,0.0389399459629545,-0.5050256157578539,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600327,0.0325822420418262,0.488135593220339,-0.0168031454086303,6.54902586857919,6.659999847412109,0.0285064757072443,-0.5894499090906957,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600479,0.0222609527409076,0.4406779661016949,-0.015757068991661,11.713960071750517,11.899999618530272,0.0429651030121852,-0.3667410111825432,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600285,0.0266865324229002,0.5016949152542373,-0.0149963982403278,13.594593918789412,13.800000190734863,0.0392272127858866,-0.3822956909843562,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600192,0.0269918404519557,0.4796610169491525,-0.0140690430998802,5.768272266749055,5.849999904632568,0.0438201960174717,-0.321062915456643,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600459,0.0329054594039917,0.5135593220338983,-0.0132549572736024,20.56558950933706,20.84000015258789,0.0224544568433172,-0.5903038075271564,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600067,0.0239930320531129,0.4762711864406779,-0.0121150501072406,4.603884323312808,4.659999847412109,0.0373774020210543,-0.3241275800586834,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sz000797,0.0234320387244224,0.435593220338983,-0.0117292180657386,3.053968355442214,3.0899999141693115,0.0302613106081061,-0.3875976933603076,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sh600210,0.0321961753070354,0.4762711864406779,-0.0115264654159545,5.891696708040956,5.960000038146973,0.0262379406128161,-0.4393050961199836,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sz002038,0.0215607173740863,0.5,-0.0114071629941463,10.450111079965737,10.56999969482422,0.022205182953527,-0.513716004090586,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
sz002024,0.0210764277726411,0.5209059233449478,-0.0106218680739402,3.4333372046329864,3.470000028610229,0.023306329596517,-0.455750163167091,False,(strength: |ret|≥1.0·σ60 or ≥0.012) AND (stable: acc≥0.55)
