ticker,rmse_valid,direction_acc_valid,y_next_pred,sigma60,z_of_pred,alert
sh600085,0.0248317439109087,0.4754098360655737,-0.0026993378996849,0.0389399459629545,-0.0693205175232584,False
sz000419,0.0204678084701299,0.4426229508196721,0.0043732300400733,0.0413354478286886,0.1057985146359785,False
sz000919,0.0223996061831712,0.5147540983606558,0.0065851621329784,0.0289219190874143,0.2276875139647596,False
sz000951,0.0303908474743366,0.4950819672131147,0.0023832395672798,0.0234779210157697,0.1015097780838963,False
sh600993,0.0276551432907581,0.5262295081967213,0.0024463795125484,0.0282215506360999,0.0866847707004243,False
sh600761,0.026124658063054,0.4983606557377049,0.0141817405819892,0.0235344901162921,0.6025936608771114,False
sh600992,0.0288459844887256,0.4590163934426229,0.0005292510613799,0.0565721373474065,0.0093553291892882,False
sh600684,0.026993365958333,0.4770491803278688,-0.0130753479897975,0.04030148131386,-0.3244383163880804,False
sh600033,0.0107819773256778,0.419672131147541,-5.60469925403595e-05,0.017351268073795,-0.0032301362644291,False
sz000823,0.0262791104614734,0.480327868852459,0.0051765516400337,0.0273255140164935,0.1894401599365185,False
sh600276,0.0213542282581329,0.521311475409836,0.0084636062383651,0.0186060993303916,0.4548831831564336,False
sh600111,0.0372223407030105,0.4967213114754098,-0.0126794837415218,0.0308337797540014,-0.4112204124981542,False
sz000915,0.027084732428193,0.5081967213114754,-0.0017042756080627,0.0342391006717602,-0.0497756972837614,False
sz000548,0.0181850027292966,0.4754098360655737,0.0005682632327079,0.0236118075632222,0.0240668991781939,False
sh600261,0.0191791988909244,0.4573770491803278,0.0021294802427291,0.0168304905308085,0.1265250691048152,False
sz002028,0.0342378206551075,0.4934426229508197,0.0142428949475288,0.0276931533803756,0.5143108698669595,False
sh600028,0.013383325189352,0.4360655737704918,-0.0013802144676446,0.0135713933444337,-0.1017002024489072,False
sz000702,0.0239762477576732,0.5016393442622951,0.000466626137495,0.03028096456872,0.0154098784514373,False
sz000573,0.0616931691765785,0.4737704918032787,0.0587498992681503,0.0430877123149678,1.3634951237081692,False
sh600456,0.035311572253704,0.4967213114754098,-0.0404369197785854,0.0325329520138639,-1.2429522943946256,False
sh600742,0.0266844537109136,0.5229508196721312,-0.0047317594289779,0.022472508078419,-0.2105575980611624,False
sh600125,0.0185780692845582,0.4770491803278688,-0.0046995282173156,0.0301766471143472,-0.155733890586619,False
sh600624,0.0196297857910394,0.480327868852459,0.0062385685741901,0.0151095132293929,0.412889836394975,False
sh600031,0.0329616330564022,0.480327868852459,-0.0276128333061933,0.0226702621614346,-1.2180194886749864,False
sh600668,0.0285850409418344,0.4852459016393443,-0.0076425764709711,0.061927313010809,-0.1234120271860798,False
sz002038,0.0207076370716094,0.4852459016393443,-0.0036709383130073,0.022205182953527,-0.1653189107921833,False
sh600527,0.0294780638068914,0.4557377049180328,-0.004091277718544,0.0167130637965677,-0.2447950489744264,False
sh600583,0.0220572669059038,0.4770491803278688,0.0042948955669999,0.02017642728147,0.2128668955318653,False
sh600642,0.0189486239105463,0.4934426229508197,-0.0046250261366367,0.0227321417329486,-0.2034574725248328,False
