ticker,rmse_valid,direction_acc_valid,y_next_pred,pred_next_close,last_close,sigma60,z_of_pred,alert,alert_rule
sh600196,0.0467157177627086,0.5140625,0.0368548259139061,52.02237458255548,50.13999938964844,0.0376638446708167,0.9785197568336644,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600351,0.0286671407520771,0.5140625,0.0194761864840984,8.371466804392599,8.210000038146973,0.04407113969511,0.4419259905592939,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600491,0.0280538890510797,0.4578125,0.0158212203532457,6.2785525236332775,6.179999828338623,0.0318711132167962,0.4964123870258792,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000966,0.0351310148835182,0.5007949125596184,0.0151505768299102,5.858084388839613,5.769999980926514,0.0270160255170584,0.5607994119027525,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz002028,0.0332859680056571,0.49375,0.0148404501378536,36.984817287280734,36.43999862670898,0.0276931533803756,0.5358885849917051,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600405,0.0321885980665683,0.475,0.0140166170895099,6.155680108475671,6.070000171661377,0.0388405482329579,0.3608757887937934,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600588,0.0339839681982994,0.4984375,0.0133813824504613,23.340245053545885,23.030000686645508,0.0313163567441692,0.4272967729550831,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600824,0.022531172260642,0.4650793650793651,0.012097418308258,3.967709958334992,3.920000076293945,0.0392220363530772,0.3084341443931044,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600327,0.0323468260467052,0.49375,0.0107638500630855,6.732074290559317,6.659999847412109,0.0285064757072443,0.3775930212383268,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600594,0.0225259494036436,0.475,0.0102090276777744,7.385010173792906,7.309999942779541,0.0350403324748985,0.291350682005684,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600276,0.0226038917899131,0.5015625,0.0101768504828214,36.26721584705404,35.900001525878906,0.0186060993303916,0.5469628444136014,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000898,0.0266953725367784,0.4484375,0.0101277269423007,3.626543190830984,3.5899999141693115,0.024748486061927,0.4092259552644585,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600004,0.0254852529615163,0.4828125,0.0100111616775393,12.322749387562531,12.199999809265137,0.0343324249729957,0.2915948631494869,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600436,0.0267935432493686,0.528125,0.0099871354177594,312.0610764303202,308.9599914550781,0.0248755002511872,0.4014846456177823,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz002007,0.029169674962759,0.50625,0.0099751725792884,22.49325922678621,22.270000457763672,0.0227999141819428,0.4375090241391531,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000936,0.0306454263627529,0.4921875,0.0098993107676506,5.595114490969445,5.539999961853027,0.0190074042139152,0.5208131235654002,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600108,0.0258065126836299,0.446875,0.0098923631012439,3.857976287880813,3.819999933242798,0.0279368532646972,0.3540971299288488,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sz000777,0.0257388316094875,0.525984251968504,0.0097828805446624,12.158363869223354,12.039999961853027,0.0342087123665906,0.2859762033736972,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600114,0.0343486368656158,0.478125,0.0097692087292671,8.300696693722745,8.220000267028809,0.0372719679304152,0.2621059914637667,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
sh600391,0.033005267381668,0.4796875,0.0096596460789442,21.42597019786889,21.21999931335449,0.0315856910018979,0.3058233875627378,False,(strength: |ret|≥1.2·σ60 or ≥0.012) AND (stable: acc≥0.52)
